Step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1469,2309.3245323423503,379.4961672941498,2529.4603722408656,854.9994796261184,657.3955300213405,2552.7315320291777,247.64887829917186,2333.0775584662874,1431.874873336886,614.9343442021444,2236.098953763747,258.1026727975565,2556.961095281658,865.8637750762815,815.979216295258,1876.1527790746882,332.38755754248524,2363.0928965115604,1577.4785131582767,625.3401119176285,2322.3243936343074,313.03837188865185,3017.8980274057935,1029.277739517848,576.5232466246266,2290.342586006959,257.2681871415352,2003.886513507165,931.8895561730333,1052.781408545713,2191.9126688276046,253.06618859845452,2749.926901584755,1234.6343890047642,684.3037362769221,2022.3266070220068,239.65471219559225,2754.8520722939897,1226.065563143981,374.9383113238706,1797.066550113124,280.0462100589493,3332.2148448755515,1302.168348048981,615.0639518431254,1922.8936348799468,241.20144283158817,2905.1508700908266,1592.0642894159314,695.58695318364,1900.8822051179802,230.8752512153029,2959.783804003314,934.439785599542,1123.9250427636225,1831.3918865096011,294.0321326348233,2083.305320546548,1875.124202374135,799.2160346099295,2129.230695068335,260.75881255232775,2800.3678559814,951.1112665526483,917.710819793237,2230.6435681611856,284.570582991928,2838.0582516028617,1024.7085788267486,614.9322567977331,2213.734472471974,249.0933775366665,2430.9962531649394,1008.8897257417137,815.2723804799709,2429.9104923018367,326.79562428501475,2347.7533672141,974.0595426211646,527.6546335706958,1993.380027560942,248.2951305225931,2680.2371418550288,1574.5873817528156,526.3742864252367,2497.6497264869226,256.83879271868557,2741.332529401451,839.208863714608,751.2888478609219,2132.365371314043,288.0771925648493,2419.549535212839,1830.1169213691771,688.4719011402467,2249.9286490662957,307.08404188685734,2758.001807335451,1148.6975260069053,799.0681108757792,18433.247562270655
1470,2302.5034672272463,374.3646184578216,2529.4603722408656,853.2889633473424,647.1324323486841,2540.7749180777455,244.22784574161972,2333.0775584662874,1430.17935705811,604.671246529488,2236.098953763747,254.68164024000438,2556.961095281658,864.1532587975055,804.0056023438254,1874.4482627959123,327.25600870615705,2363.0928965115604,1577.4785131582767,615.0770142449721,2315.5513285192037,307.90682305232366,3017.8980274057935,1025.878706960296,567.9706652307462,2280.136488334303,253.847154583983,2003.886513507165,925.047491057929,1035.6762457579523,2185.105603712501,249.6451560409024,2749.926901584755,1227.82532388966,674.0406386042657,2022.3266070220068,236.23367963804012,2754.8520722939897,1219.234498028877,369.8067624875424,1791.9480012767958,276.62517750139716,3332.2148448755515,1297.063799212653,604.800854170469,1919.486602322395,237.78041027403603,2905.1508700908266,1592.0642894159314,685.3238555109837,1900.8822051179802,227.45421865775077,2959.783804003314,931.0187530419898,1106.8198799758618,1829.6883702308253,290.6111000772712,2083.305320546548,1875.124202374135,787.2424206584969,2117.2620811169027,257.33777999477564,2800.3678559814,949.4107502738723,904.0266895630284,2225.5750193248577,281.1495504343759,2838.0582516028617,1016.1599974328683,604.6691591250767,2213.734472471974,245.67234497911437,2430.9962531649394,1007.2042094629378,803.2987665285384,2417.9488783504044,321.66407544868656,2347.7533672141,968.9439937848364,519.1020521768155,1991.695511282166,244.87409796504096,2680.2371418550288,1572.8998654740399,517.8217050313565,2484.004596256714,253.4177601611334,2741.332529401451,835.7878311570558,739.3152339094894,2130.684855035267,284.6561600072972,2419.549535212839,1826.7198888116252,678.2088034675903,2246.5106165087436,303.629009329305,2758.001807335451,1143.568977170577,787.0944969243467,18431.537045991878
1471,2302.6718656792796,374.5330169098549,2529.4603722408656,853.3450961646868,647.4692292527507,2541.0555821644675,244.34011137630856,2333.0775584662874,1430.17935705811,605.0080434335546,2236.098953763747,254.79390587469322,2556.961095281658,864.2093916148499,804.3985320652364,1874.4482627959123,327.4244071581903,2363.0928965115604,1577.4785131582767,615.4138111490387,2315.6635941538925,308.07522150435693,3017.8980274057935,1025.9348397776405,568.2513293174684,2280.3610196036807,253.95942021867188,2003.886513507165,925.2720223273068,1036.2375739313966,2185.2178693471897,249.75742167559122,2749.926901584755,1227.9937223416932,674.3774355083323,2022.3266070220068,236.34594527272895,2754.8520722939897,1219.4028964809102,369.97516093957563,1792.0602669114849,276.73744313608603,3332.2148448755515,1297.1760648473419,605.1376510745356,1919.5427351397393,237.89267590872487,2905.1508700908266,1592.0642894159314,685.6606524150502,1900.8822051179802,227.5664842924396,2959.783804003314,931.1310186766787,1107.381208149306,1829.6883702308253,290.72336571196,2083.305320546548,1875.124202374135,787.6353503799079,2117.598878020969,257.45004562946446,2800.3678559814,949.4107502738723,904.4757521017838,2225.631152142202,281.2618160690647,2838.0582516028617,1016.3845287022459,605.0059560291434,2213.734472471974,245.7846106138032,2430.9962531649394,1007.2042094629378,803.6916962499494,2418.2856752544712,321.83247390071983,2347.7533672141,969.0562594195252,519.3827162635375,1991.695511282166,244.9863635997298,2680.2371418550288,1572.8998654740399,518.1023691180785,2484.3413931607806,253.53002579582227,2741.332529401451,835.9000967917447,739.7081636309003,2130.684855035267,284.768425641986,2419.549535212839,1826.7760216289696,678.5456003716569,2246.5106165087436,303.7974077813383,2758.001807335451,1143.681242805266,787.4874266457576,18431.594178809224
1472,2304.514165585248,376.37531681582374,2529.4603722408656,853.959196133343,651.1538290646884,2544.127082007749,245.57031131362112,2333.0775584662874,1430.17935705811,608.6926432454923,2236.098953763747,256.0231058120058,2556.961095281658,864.8234915835061,808.6972318458304,1874.4482627959123,329.26670706415916,2363.0928965115604,1577.4785131582767,619.0984109609764,2316.890794091205,309.9175214103258,3017.8980274057935,1026.5489397462968,571.3218291607498,2282.817419478306,255.1876201559844,2003.886513507165,927.7284222019318,1042.3785736179593,2186.4460692845023,250.9866216129038,2749.926901584755,1229.8360222476622,678.06203532027,2022.3266070220068,237.57614521004152,2754.8520722939897,1221.245196386879,371.8174608455445,1793.2884668487973,277.96564307339855,3332.2148448755515,1298.4042647846543,608.8222508864733,1920.1568351083956,239.12087584603742,2905.1508700908266,1592.0642894159314,689.3452522269879,1900.8822051179802,228.79668422975217,2959.783804003314,932.3592186139913,1113.5222078358688,1829.6883702308253,291.9515656492726,2083.305320546548,1875.124202374135,791.9340501605019,2121.282477832907,258.6812455667771,2800.3678559814,949.4107502738723,909.388551851034,2226.2452521108585,282.4900160063773,2838.0582516028617,1018.8409285768711,608.690555841081,2213.734472471974,247.01581055111578,2430.9962531649394,1007.2042094629378,807.9903960305434,2421.9682750664088,323.6747738066887,2347.7533672141,970.2844593568377,522.4532161068189,1991.695511282166,246.21556353704236,2680.2371418550288,1572.8998654740399,521.1728689613599,2488.023992972718,254.7582257331348,2741.332529401451,837.1282967290572,744.0068634114944,2130.684855035267,285.9966255792986,2419.549535212839,1827.390121597626,682.2302001835945,2246.5106165087436,305.6397076873071,2758.001807335451,1144.9094427425784,791.7861264263516,18431.594178809224
1473,2301.088750436238,373.80700545406626,2529.4603722408656,853.1030923460905,646.0172063411734,2538.9914592842338,244.71720752636867,2333.0775584662874,1430.17935705811,603.5560205219773,2236.098953763747,255.1690020247533,2556.961095281658,863.9673877962537,802.704505335063,1874.4482627959123,326.6983957024017,2363.0928965115604,1577.4785131582767,613.9617882374614,2314.3244827294475,307.3492100485683,3017.8980274057935,1025.6928359590443,567.0413102244873,2278.5339005420433,253.47541258147947,2003.886513507165,924.3040070529219,1033.8175357454345,2184.7338617099967,250.13151782565131,2749.926901584755,1227.2677108859048,672.925412596755,2022.3266070220068,236.72104142278903,2754.8520722939897,1218.6768850251215,369.24914948378705,1791.5752592742924,276.2534354988936,3332.2148448755515,1296.6920572101494,603.6856281629583,1919.300731321143,238.26877205878498,2905.1508700908266,1592.0642894159314,684.2086295034729,1900.8822051179802,227.9435804424997,2959.783804003314,930.6470110394863,1104.961169963344,1829.6883702308253,290.2393580747676,2083.305320546548,1875.124202374135,785.9413236497345,2115.2877513221397,257.8271417795246,2800.3678559814,949.4107502738723,902.5397215530141,2225.3871483236057,280.7778084318723,2838.0582516028617,1015.4165134278612,603.553933117566,2213.734472471974,246.1607067638633,2430.9962531649394,1007.2042094629378,801.997669519776,2415.9745485556414,321.1064624449312,2347.7533672141,968.5722517823328,518.1726971705566,1991.695511282166,245.3614597497899,2680.2371418550288,1572.8998654740399,516.8923500250976,2482.031266461951,253.04601815862986,2741.332529401451,835.4160891545523,738.014136900727,2130.684855035267,284.2844180047936,2419.549535212839,1826.5340178103734,677.0935774600796,2246.5106165087436,303.07139632554964,2758.001807335451,1143.1972351680736,785.7933999155842,18431.594178809224
1474,2295.479657648134,368.1769126659619,2529.4603722408656,851.2263947500558,634.7570207649646,2529.63297130406,240.96381233429906,2333.0775584662874,1430.17935705811,592.2958349457685,2236.098953763747,251.41560683268375,2556.961095281658,862.0906902002189,789.5686221628195,1874.4482627959123,321.0683029142973,2363.0928965115604,1577.4785131582767,602.7016026612527,2310.5880875373778,301.7191172604639,3017.8980274057935,1023.8151383630095,557.6578222443135,2271.0281101579044,249.72201738940987,2003.886513507165,916.7992166687827,1015.0505597850866,2182.8631641139623,246.37812263358177,2749.926901584755,1221.6426180978006,661.6652270205462,2022.3266070220068,232.96764623071948,2754.8520722939897,1213.0617922370172,363.6190566956826,1789.7155616782577,272.500040306824,3332.2148448755515,1292.9416620180798,592.4254425867496,1919.300731321143,234.51537686671537,2905.1508700908266,1592.0642894159314,672.9484439272642,1900.8822051179802,224.19018525043015,2959.783804003314,926.9076158474168,1086.1961940029962,1829.6883702308253,286.48596288269806,2083.305320546548,1875.124202374135,772.804440477491,2104.031565745931,254.073746587455,2800.3678559814,949.4107502738723,887.5261407847358,2225.3871483236057,277.02441323980275,2838.0582516028617,1007.928723043722,592.2937475413573,2213.734472471974,242.40731157179374,2430.9962531649394,1007.2042094629378,788.8607863475324,2404.7323629794328,315.4763696568268,2347.7533672141,964.8348565902634,508.7892091903826,1991.695511282166,241.6080645577203,2680.2371418550288,1572.8998654740399,507.50886204492366,2470.8120808857425,249.29262296656026,2741.332529401451,831.6626939624828,724.8772537284834,2130.684855035267,280.5310228127241,2419.549535212839,1824.6793202143388,665.8333918838708,2246.5106165087436,297.44130353744526,2758.001807335451,1139.450839976004,772.6565167433407,18431.594178809224
1475,2295.917429687467,369.4902287839608,2529.4603722408656,851.6641667893887,637.3836530009625,2530.944287422059,241.84335641296502,2333.0775584662874,1430.17935705811,594.9224671817664,2236.098953763747,252.29515091134965,2556.961095281658,862.5284622395518,793.0707984774831,1874.4482627959123,322.3816190322962,2363.0928965115604,1577.4785131582767,605.3282348972505,2310.5880875373778,303.0324333784628,3017.8980274057935,1023.8151383630095,559.8466824409782,2271.90365423657,250.5975614680758,2003.886513507165,918.1125327867817,1019.4282801784161,2182.8631641139623,247.25366671224765,2749.926901584755,1222.5181621764664,664.2918592565441,2022.3266070220068,233.8461903093854,2754.8520722939897,1213.937336315683,364.9323728136816,1789.7155616782577,273.37558438548996,3332.2148448755515,1293.3794340574127,595.0520748227474,1919.300731321143,235.3939209453813,2905.1508700908266,1592.0642894159314,675.575076163262,1900.8822051179802,225.06772932909604,2959.783804003314,927.3453878867497,1091.0116864356587,1829.6883702308253,287.36150696136394,2083.305320546548,1875.124202374135,775.8688447528217,2106.2204259425957,254.94929066612093,2800.3678559814,949.4107502738723,891.0283170993995,2225.3871483236057,277.89995731846864,2838.0582516028617,1009.2420391617209,594.920379777355,2213.734472471974,243.28385565045966,2430.9962531649394,1007.2042094629378,791.9251906228632,2406.9192231760976,316.7896857748257,2347.7533672141,965.2726286295963,510.97806938704736,1991.695511282166,242.48660863638622,2680.2371418550288,1572.8998654740399,509.6977222415884,2472.5601690430744,250.1681670452262,2741.332529401451,832.5382380411486,727.9416580038142,2130.684855035267,281.40656689138996,2419.549535212839,1824.6793202143388,668.4600241198686,2246.5106165087436,298.7546196554442,2758.001807335451,1139.888612015337,775.7209210186714,18431.594178809224
1476,2295.4599721515715,368.11785617627396,2529.4603722408656,851.206709253493,634.6389077855888,2529.1134572784763,241.3898988770694,2333.0775584662874,1430.17935705811,592.1777219663927,2236.098953763747,251.84069337545407,2556.961095281658,862.0710047036562,789.4111381903182,1874.4482627959123,321.0092464246094,2363.0928965115604,1577.4785131582767,602.5834896818768,2310.5880875373778,301.660060770776,3017.8980274057935,1023.8151383630095,557.5593947615001,2270.988739164779,249.68264639628455,2003.886513507165,916.7401601790948,1014.85370481946,2182.8631641139623,246.33875164045645,2749.926901584755,1221.6032471046751,661.5471140411704,2022.3266070220068,233.3937327734898,2754.8520722939897,1213.0224212438918,363.5600002059947,1789.7155616782577,272.4606693136987,3332.2148448755515,1292.921976521517,592.3073296073737,1919.300731321143,234.9374634094857,2905.1508700908266,1592.0642894159314,672.8303309478883,1900.8822051179802,224.61227179320045,2959.783804003314,926.887930350854,1085.9796535408068,1829.6883702308253,286.44659188957274,2083.305320546548,1875.124202374135,772.6666420015524,2103.9331382631176,254.03437559432967,2800.3678559814,949.4107502738723,887.3686568122346,2225.3871483236057,276.98504224667744,2838.0582516028617,1007.8696665540341,592.1756345619815,2213.734472471974,242.82839811456404,2430.9962531649394,1007.2042094629378,788.7229878715939,2404.170477960724,315.4173131671389,2347.7533672141,964.8151710937007,508.6907817075693,1991.695511282166,242.03315110049064,2680.2371418550288,1572.8998654740399,507.4104345621103,2470.269881363596,249.25325197343494,2741.332529401451,831.6233229693573,724.7394552525449,2130.684855035267,280.49165181959876,2419.549535212839,1824.6793202143388,665.715278904495,2246.5106165087436,297.38224704775735,2758.001807335451,1139.4311544794414,772.5187182674022,18431.594178809224
1477,2294.4555704179597,365.0956509754387,2529.4603722408656,850.1993075198814,628.5944973839182,2526.0932520776414,239.3750954098459,2333.0775584662874,1430.17935705811,586.1333115647221,2236.098953763747,249.82588990823055,2556.961095281658,861.0636029700445,781.3519243214241,1874.4482627959123,317.9870412237741,2363.0928965115604,1577.4785131582767,596.5390792802062,2310.5880875373778,298.6378555699407,3017.8980274057935,1023.8151383630095,552.5223860934414,2268.9779356975555,247.66784292906107,2003.886513507165,913.7179549782595,1004.7796874833424,2182.8631641139623,244.3239481732329,2749.926901584755,1219.5884436374517,655.5027036394998,2022.3266070220068,231.3789293062663,2754.8520722939897,1211.0076177766684,360.5377950051594,1789.7155616782577,270.4458658464752,3332.2148448755515,1291.9145747879054,586.2629192057032,1919.300731321143,232.9226599422622,2905.1508700908266,1592.0642894159314,666.7859205462178,1900.8822051179802,222.59746832597693,2959.783804003314,925.8805286172424,1074.8982344710776,1829.6883702308253,284.4317884223492,2083.305320546548,1875.124202374135,765.61482986627,2098.8971295950587,252.0195721271062,2800.3678559814,949.4107502738723,879.3084429433405,2225.3871483236057,274.9702387794539,2838.0582516028617,1004.8474613531988,586.1312241603109,2213.734472471974,240.81359464734052,2430.9962531649394,1007.2042094629378,781.6681757363115,2399.137469292665,312.3951079663036,2347.7533672141,963.807769360089,503.6537730395105,1991.695511282166,240.01834763326713,2680.2371418550288,1572.8998654740399,502.37342589405154,2466.2422744291493,247.23844850621145,2741.332529401451,829.6085195021338,717.6876431172625,2130.684855035267,278.4768483523752,2419.549535212839,1824.6793202143388,659.6708685028244,2246.5106165087436,294.36004184692206,2758.001807335451,1138.4237527458297,765.4669061321198,18431.594178809224
1478,2294.45657041796,366.977607364098,2529.4603722408656,850.826626316101,632.3584101612369,2527.347889670081,240.6297330022855,2333.0775584662874,1430.17935705811,589.8972243420408,2236.098953763747,251.0775275006701,2556.961095281658,861.6909217662642,786.3704746911824,1874.4482627959123,319.8689976124334,2363.0928965115604,1577.4785131582767,600.3029920575249,2310.591087537378,300.51981195860003,3017.8980274057935,1023.8151383630095,555.6589800745403,2269.6072544937756,248.92248052150063,2003.886513507165,915.5999113669188,1011.0528754455403,2182.8631641139623,245.5775857656725,2749.926901584755,1220.8430812298911,659.2666164168185,2022.3266070220068,232.63456689870588,2754.8520722939897,1212.2622553691078,362.41975139381873,1789.7155616782577,271.7005034389148,3332.2148448755515,1292.541893584125,590.0268319830218,1919.300731321143,234.17829753470176,2905.1508700908266,1592.0642894159314,670.5498333235364,1900.8822051179802,223.8511059184165,2959.783804003314,926.5078474134621,1081.7987412294951,1829.6883702308253,285.68642601478876,2083.305320546548,1875.124202374135,770.0060614398086,2101.408404779938,253.27620971954576,2800.3678559814,949.4107502738723,884.9543121093185,2225.3871483236057,276.22487637189346,2838.0582516028617,1006.7294177418581,589.8951369376296,2213.734472471974,242.06523223978007,2430.9962531649394,1007.2042094629378,786.6867261060697,2401.6507444775443,314.27706435496293,2347.7533672141,964.4350881563087,506.79036702060944,1991.695511282166,241.27098522570668,2680.2371418550288,1572.8998654740399,505.5100198751505,2468.128230817809,248.49308609865102,2741.332529401451,830.8631570945735,722.0788746908011,2130.684855035267,279.7314859448148,2419.549535212839,1824.6793202143388,663.434781280143,2246.5106165087436,296.2419982355814,2758.001807335451,1139.0510715420494,769.8581377056584,18431.594178809224
1479,2293.545852940699,364.25145493231577,2529.4603722408656,849.9179088388404,626.9061052976724,2524.6207372382983,239.72201552502474,2333.0775584662874,1430.17935705811,584.4449194784763,2236.098953763747,250.17081002340933,2556.961095281658,860.7822042890035,779.1007348730964,1874.4482627959123,317.1428451806512,2363.0928965115604,1577.4785131582767,594.8506871939604,2309.681370060117,297.7936595268178,3017.8980274057935,1023.8151383630095,551.1153926882365,2267.7888195392543,247.10504556697913,2003.886513507165,912.8737589351366,1001.9657006729327,2182.8631641139623,244.67086828841173,2749.926901584755,1219.0256462753698,653.814311553254,2022.3266070220068,231.72884942144515,2754.8520722939897,1210.4448204145865,359.6935989620365,1789.7155616782577,269.8830684843933,3332.2148448755515,1291.6331761068643,584.5745271194573,1919.300731321143,233.27158005744099,2905.1508700908266,1592.0642894159314,665.097528459972,1900.8822051179802,222.94538844115576,2959.783804003314,925.5991299362014,1071.8028489796268,1829.6883702308253,283.86899106026726,2083.305320546548,1875.124202374135,763.6450390989833,2096.864817393634,252.369492242285,2800.3678559814,949.4107502738723,876.7758548139718,2225.3871483236057,274.40744141737196,2838.0582516028617,1004.0032653100759,584.4428320740651,2213.734472471974,241.15751476251933,2430.9962531649394,1007.2042094629378,779.4169862879837,2397.1071570912404,311.5509119231807,2347.7533672141,963.526370679048,502.24677963430565,1991.695511282166,240.36326774844594,2680.2371418550288,1572.8998654740399,500.9664324888467,2464.491360908766,246.67565114412952,2741.332529401451,829.0457221400519,715.7178523499757,2130.684855035267,277.9140509902933,2419.549535212839,1824.6793202143388,657.9824764165786,2246.5106165087436,293.51584580379915,2758.001807335451,1138.1423540647886,763.497115364833,18431.594178809224
1480,2293.545852940699,361.1505540731308,2529.4603722408656,848.884275219112,620.7043035793025,2522.554469998842,237.65474828556813,2333.0775584662874,1430.17935705811,578.2431177601064,2236.098953763747,248.10354278395272,2556.961095281658,859.7485706692752,770.8316659152699,1874.4482627959123,314.04194432146625,2363.0928965115604,1577.4785131582767,588.6488854755905,2309.681370060117,294.69275866763286,3017.8980274057935,1023.8151383630095,545.947224589595,2266.7581859195257,245.03777832752252,2003.886513507165,909.7728580759517,991.6293644756497,2182.8631641139623,242.6036010489551,2749.926901584755,1216.9583790359131,647.6125098348841,2022.3266070220068,229.66158218198854,2754.8520722939897,1208.3775531751298,356.5926981028516,1789.7155616782577,267.81580124493667,3332.2148448755515,1290.599542487136,578.3727254010875,1919.300731321143,231.20431281798437,2905.1508700908266,1592.0642894159314,658.8957267416021,1900.8822051179802,220.87812120169914,2959.783804003314,924.5654963164731,1060.4328791626156,1829.6883702308253,281.80172382081065,2083.305320546548,1875.124202374135,756.4096037608851,2092.732282914721,250.30222500282838,2800.3678559814,949.4107502738723,867.473152236417,2225.3871483236057,272.34017417791534,2838.0582516028617,1000.9023644508909,578.2410303556951,2213.734472471974,239.09024752306271,2430.9962531649394,1007.2042094629378,771.1479173301573,2392.976622612327,308.45001106399576,2347.7533672141,962.4927370593197,497.07861153566415,1991.695511282166,238.29600050898932,2680.2371418550288,1572.8998654740399,495.7982643902052,2461.3954600495813,244.6083839046729,2741.332529401451,826.9784549005954,708.4824170118776,2130.684855035267,275.84678375083666,2419.549535212839,1824.6793202143388,651.7806746982087,2246.5106165087436,290.4149449446142,2758.001807335451,1137.1087204450603,756.2616800267349,18431.594178809224
1481,2293.545852940699,356.74228712190256,2529.4603722408656,847.4148529020359,611.887769676846,2521.0880476817656,234.71590365141594,2333.0775584662874,1430.17935705811,569.4265838576499,2236.098953763747,245.16469814980053,2556.961095281658,858.2791483521991,759.0762873786612,1874.4482627959123,309.633677370238,2363.0928965115604,1577.4785131582767,579.832351573134,2309.681370060117,290.2844917164046,3017.8980274057935,1023.8151383630095,538.6001130042144,2266.7581859195257,242.09893369337033,2003.886513507165,905.3645911247233,976.9351413048887,2182.8631641139623,239.66475641480292,2749.926901584755,1214.026534401761,638.7959759324276,2022.3266070220068,226.72273754783635,2754.8520722939897,1205.4397085409778,352.18443115162336,1789.7155616782577,264.8769566107845,3332.2148448755515,1289.13512017006,569.5561914986309,1919.300731321143,228.26546818383218,2905.1508700908266,1592.0642894159314,650.0791928391455,1900.8822051179802,217.93927656754695,2959.783804003314,923.0960739993969,1044.2692336747784,1829.6883702308253,278.86287918665846,2083.305320546548,1875.124202374135,746.1236475413525,2088.328015963493,247.3633803686762,2800.3678559814,949.4107502738723,854.2483513827322,2225.3871483236057,269.40132954376315,2838.0582516028617,996.4940974996628,569.4244964532386,2213.734472471974,236.15140288891052,2430.9962531649394,1007.2042094629378,759.3925387935485,2388.576355661099,304.0417441127675,2347.7533672141,961.0233147422435,489.73149995028365,1991.695511282166,235.35715587483713,2680.2371418550288,1572.8998654740399,488.4511528048247,2458.458615415429,241.66953927052072,2741.332529401451,824.0396102664431,698.196460792345,2130.684855035267,272.9079391166845,2419.549535212839,1824.6793202143388,642.9641407957522,2246.5106165087436,286.00667799338595,2758.001807335451,1135.6452981279842,745.9757238072023,18431.594178809224
1482,2293.545852940699,351.8701177718754,2529.4603722408656,845.7907964520269,602.1434309767917,2521.0880476817656,231.46779075139784,2333.0775584662874,1430.17935705811,559.6822451575956,2236.098953763747,241.91658524978243,2556.961095281658,856.6550919021901,746.0838357785888,1874.4482627959123,304.76150802021084,2363.0928965115604,1577.4785131582767,570.0880128730797,2309.681370060117,285.41232236637745,3017.8980274057935,1023.8151383630095,530.4798307541693,2266.7581859195257,238.85082079335223,2003.886513507165,900.4924217746963,960.6945768047982,2182.8631641139623,236.41664351478482,2749.926901584755,1212.4074779517518,629.0516372323733,2022.3266070220068,223.47462464781825,2754.8520722939897,1203.8196520909687,347.31226180159615,1789.7155616782577,261.6288437107664,3332.2148448755515,1289.13512017006,559.8118527985766,1919.300731321143,225.01735528381408,2905.1508700908266,1592.0642894159314,640.3348541390912,1900.8822051179802,214.69116366752885,2959.783804003314,921.4720175493879,1026.4046127246788,1829.6883702308253,275.61476628664036,2083.305320546548,1875.124202374135,734.7552523912891,2085.081903063475,244.1152674686581,2800.3678559814,949.4107502738723,839.6318433326508,2225.3871483236057,266.15321664374505,2838.0582516028617,991.6219281496356,559.6801577531844,2213.734472471974,232.90328998889242,2430.9962531649394,1007.2042094629378,746.4000871934761,2385.329242761081,299.16957476274035,2347.7533672141,959.3992582922345,481.6112177002384,1991.695511282166,232.10904297481903,2680.2371418550288,1572.8998654740399,480.33087055477944,2456.83755896542,238.42142637050262,2741.332529401451,820.791497366425,686.8280656422816,2130.684855035267,269.6598262166664,2419.549535212839,1824.6793202143388,633.2198020956979,2246.5106165087436,281.1345086433588,2758.001807335451,1135.6452981279842,734.6073286571389,18431.594178809224
1483,2293.545852940699,352.92137095971407,2529.4603722408656,846.1412141813064,604.245937352469,2521.087047681766,232.16862620995693,2333.0775584662874,1430.17935705811,561.7847515332729,2236.098953763747,242.61942070834158,2556.961095281658,857.0055096314695,748.8871776128252,1874.4482627959123,305.8127612080495,2363.0928965115604,1577.4785131582767,572.190519248757,2309.681370060117,286.4635755542161,3017.8980274057935,1023.8151383630095,532.231919400567,2266.7581859195257,239.5516562519113,2003.886513507165,901.5436749625349,964.1987540975938,2182.8631641139623,237.11747897334396,2749.926901584755,1212.4074779517518,631.1541436080506,2022.3266070220068,224.17746010637734,2754.8520722939897,1203.8196520909687,348.36351498943486,1789.7155616782577,262.32967916932546,3332.2148448755515,1289.13512017006,561.914359174254,1919.300731321143,225.72019074237323,2905.1508700908266,1592.0642894159314,642.4373605147686,1900.8822051179802,215.39299912608797,2959.783804003314,921.8224352786674,1030.259207746754,1829.6883702308253,276.3156017451995,2083.305320546548,1875.124202374135,737.2081764962461,2085.432320792754,244.81610292721723,2800.3678559814,949.4107502738723,842.7856028961667,2225.3871483236057,266.8540521023042,2838.0582516028617,992.6731813374743,561.7826641288616,2213.734472471974,233.6041254474515,2430.9962531649394,1007.2042094629378,749.2034290277126,2385.6786604903605,300.220827950579,2347.7533672141,959.749676021514,483.3633063466362,1991.695511282166,232.80987843337812,2680.2371418550288,1572.8998654740399,482.08295920117723,2456.83755896542,239.1222618290617,2741.332529401451,821.4923328249841,689.2809897472386,2130.684855035267,270.3606616752255,2419.549535212839,1824.6793202143388,635.3223084713752,2246.5106165087436,282.18576183119745,2758.001807335451,1135.6452981279842,737.0602527620958,18431.594178809224
1484,2293.545852940699,352.0571432048597,2529.4603722408656,845.8531382630217,602.5174818427603,2520.796971763481,231.59247437338735,2333.0775584662874,1430.17935705811,560.0562960235642,2236.098953763747,242.3333447900568,2556.961095281658,856.7174337131848,746.5825702665469,1874.4482627959123,304.9485334531951,2363.0928965115604,1577.4785131582767,570.4620637390483,2309.681370060117,285.59934779936174,3017.8980274057935,1023.8151383630095,530.791539809143,2266.7581859195257,238.97550441534173,2003.886513507165,900.6794472076806,961.3179949147459,2182.8631641139623,236.54132713677438,2749.926901584755,1212.4074779517518,629.4256880983419,2022.3266070220068,223.89238418809256,2754.8520722939897,1203.8196520909687,347.4992872345805,1789.7155616782577,261.7535273327559,3332.2148448755515,1289.13512017006,560.1859036645452,1919.300731321143,225.43311482408845,2905.1508700908266,1592.0642894159314,640.7089050050598,1900.8822051179802,215.10492320780318,2959.783804003314,921.5343593603827,1027.0903726456213,1829.6883702308253,275.7394499086299,2083.305320546548,1875.124202374135,735.1916450682525,2085.144244874469,244.23995109064765,2800.3678559814,949.4107502738723,840.1929196316037,2225.3871483236057,266.2779002657346,2838.0582516028617,991.8089535826198,560.0542086191529,2213.734472471974,233.02797361088193,2430.9962531649394,1007.2042094629378,746.8988216814342,2385.103508653791,299.35660019572464,2347.7533672141,959.4616001032293,481.92292675521225,1991.695511282166,232.23372659680854,2680.2371418550288,1572.8998654740399,480.6425796097533,2456.83755896542,238.54610999249212,2741.332529401451,820.9161809884146,687.2644583192449,2130.684855035267,269.78450983865594,2419.549535212839,1824.6793202143388,633.5938529616665,2246.5106165087436,281.3215340763431,2758.001807335451,1135.6452981279842,735.0437213341022,18431.594178809224
